0,0,0,0,0
666,19.0,-85.5,Unspecified,Ocean
668,45.0,-40.0,Unspecified,Ocean
670,25.2,-84.6,Unspecified,Ocean
671,26.0,-83.9,Unspecified,Ocean
672,26.9,-83.1,Unspecified,Ocean
673,27.6,-82.7,Pinellas County,Florida
674,27.9,-82.0,Polk County,Florida
675,28.9,-80.8,Volusia County,Florida
676,30.0,-79.6,Unspecified,Ocean
677,31.2,-78.5,Unspecified,Ocean
678,32.4,-77.3,Unspecified,Ocean
679,34.0,-75.8,Unspecified,Ocean
680,36.0,-74.6,Unspecified,Ocean
681,38.5,-73.3,Unspecified,Ocean
682,40.9,-72.2,Suffolk County,New York
683,41.4,-72.0,New London County,Connecticut
684,45.5,-70.0,Somerset County,Maine
685,50.0,-67.0,Sept-Rivières--Caniapiscau,Québec
687,18.4,-41.4,Unspecified,Ocean
688,19.2,-42.2,Unspecified,Ocean
689,20.0,-43.0,Unspecified,Ocean
690,20.7,-43.9,Unspecified,Ocean
691,21.7,-45.0,Unspecified,Ocean
692,22.7,-46.0,Unspecified,Ocean
693,23.5,-47.0,Unspecified,Ocean
694,24.2,-48.2,Unspecified,Ocean
695,25.2,-49.4,Unspecified,Ocean
696,26.1,-50.7,Unspecified,Ocean
697,27.0,-52.0,Unspecified,Ocean
698,28.0,-53.5,Unspecified,Ocean
699,29.2,-55.2,Unspecified,Ocean
700,30.6,-57.1,Unspecified,Ocean
701,32.0,-59.0,Unspecified,Ocean
702,33.3,-60.6,Unspecified,Ocean
703,34.5,-61.9,Unspecified,Ocean
704,35.8,-63.0,Unspecified,Ocean
705,37.0,-63.6,Unspecified,Ocean
706,38.0,-63.8,Unspecified,Ocean
707,39.0,-63.6,Unspecified,Ocean
708,40.0,-63.2,Unspecified,Ocean
709,41.0,-62.4,Unspecified,Ocean
710,42.0,-61.3,Lunenburg County,Nova Scotia
711,42.9,-59.5,Guysborough County,Nova Scotia
712,43.5,-57.6,Division No. 3,Newfoundland and Labrador
713,44.0,-56.1,Division No. 2,Newfoundland and Labrador
714,44.7,-54.1,Unspecified,Ocean
715,45.2,-51.8,Unspecified,Ocean
716,45.7,-50.0,Unspecified,Ocean
717,46.0,-48.0,Unspecified,Ocean
718,46.5,-45.2,Unspecified,Ocean
720,21.9,-74.0,Unspecified,Ocean
721,23.2,-74.0,Unspecified,Ocean
722,24.6,-74.0,Unspecified,Ocean
723,26.1,-74.0,Unspecified,Ocean
724,27.9,-74.0,Unspecified,Ocean
725,29.3,-74.1,Unspecified,Ocean
726,30.7,-74.1,Unspecified,Ocean
727,32.2,-74.0,Unspecified,Ocean
728,33.3,-73.8,Unspecified,Ocean
729,33.9,-73.7,Unspecified,Ocean
730,34.5,-73.6,Unspecified,Ocean
731,35.2,-73.4,Unspecified,Ocean
732,35.9,-73.1,Unspecified,Ocean
733,36.5,-72.6,Unspecified,Ocean
735,21.5,-73.6,Unspecified,Ocean
736,21.7,-73.3,Unspecified,Ocean
737,22.1,-72.9,Unspecified,Ocean
738,22.5,-72.5,Unspecified,Ocean
739,23.1,-72.1,Unspecified,Ocean
740,23.7,-71.6,Unspecified,Ocean
741,24.2,-71.1,Unspecified,Ocean
742,25.2,-70.6,Unspecified,Ocean
743,26.1,-70.0,Unspecified,Ocean
744,27.0,-69.3,Unspecified,Ocean
745,28.2,-68.5,Unspecified,Ocean
746,29.5,-67.4,Unspecified,Ocean
747,31.0,-66.3,Unspecified,Ocean
748,32.5,-65.0,Unspecified,Ocean
749,34.0,-63.7,Unspecified,Ocean
750,35.5,-62.7,Unspecified,Ocean
751,37.0,-61.7,Unspecified,Ocean
752,38.5,-60.7,Unspecified,Ocean
753,40.0,-59.7,Unspecified,Ocean
754,41.2,-58.5,Unspecified,Ocean
755,42.2,-57.3,Unspecified,Ocean
756,43.2,-56.0,Unspecified,Ocean
758,21.5,-97.5,Tamiahua,Veracruz
760,38.5,-67.0,Unspecified,Ocean
761,39.5,-66.0,Unspecified,Ocean
762,40.2,-65.0,Unspecified,Ocean
763,40.7,-64.0,Unspecified,Ocean
764,41.0,-62.9,Unspecified,Ocean
765,41.4,-61.6,Unspecified,Ocean
766,41.7,-60.2,Unspecified,Ocean
767,41.8,-59.0,Unspecified,Ocean
768,41.9,-58.0,Unspecified,Ocean
769,42.0,-57.3,Unspecified,Ocean
770,42.0,-56.8,Unspecified,Ocean
771,42.0,-56.5,Unspecified,Ocean
773,17.3,-59.7,Unspecified,Ocean
774,17.4,-60.7,Unspecified,Ocean
775,17.5,-61.8,Unspecified,Barbuda
776,17.5,-63.0,Unspecified,Sint Eustatius
777,17.4,-64.1,Unspecified,Ocean
778,17.3,-65.4,Unspecified,Ocean
780,35.5,-57.5,Unspecified,Ocean
781,37.0,-54.5,Unspecified,Ocean
782,39.0,-52.0,Unspecified,Ocean
783,41.5,-50.0,Unspecified,Ocean
784,43.0,-48.5,Unspecified,Ocean
785,45.5,-46.5,Unspecified,Ocean
786,49.0,-43.5,Unspecified,Ocean
788,28.0,-89.0,Unspecified,Ocean
789,28.5,-89.0,Unspecified,Ocean
790,29.0,-88.9,Unspecified,Ocean
791,29.6,-88.6,Unspecified,Ocean
792,30.3,-88.1,Mobile County,Alabama
793,31.1,-87.5,Escambia County,Alabama
794,32.0,-86.8,Lowndes County,Alabama
795,33.1,-84.8,Meriwether County,Georgia
796,34.3,-82.5,Abbeville County,South Carolina
797,35.6,-80.0,Randolph County,North Carolina
798,37.0,-77.5,Dinwiddie County,Virginia
799,38.5,-74.5,Unspecified,Ocean
800,40.0,-71.0,Unspecified,Ocean
801,41.2,-66.5,Unspecified,Ocean
802,42.0,-61.0,Unspecified,Ocean
803,42.5,-55.0,Unspecified,Ocean
805,17.5,-75.4,Unspecified,Ocean
806,18.2,-75.1,Unspecified,Ocean
807,19.1,-75.0,Unspecified,Ocean
808,20.1,-74.8,San Antonio del Sur,Guantánamo
809,21.2,-74.4,Unspecified,Ocean
810,22.2,-74.1,Unspecified,Acklins
811,23.2,-73.8,Unspecified,Ocean
812,24.5,-73.4,Unspecified,Ocean
813,26.0,-72.9,Unspecified,Ocean
814,27.5,-72.4,Unspecified,Ocean
815,28.8,-72.0,Unspecified,Ocean
816,30.4,-71.5,Unspecified,Ocean
817,32.4,-70.8,Unspecified,Ocean
818,34.5,-70.1,Unspecified,Ocean
819,36.5,-69.5,Unspecified,Ocean
820,38.0,-68.6,Unspecified,Ocean
821,39.5,-67.4,Unspecified,Ocean
822,40.9,-66.1,Unspecified,Ocean
823,42.5,-64.0,Shelburne County,Nova Scotia
824,44.5,-61.0,Guysborough County,Nova Scotia
826,25.1,-75.1,Unspecified,Ocean
827,25.2,-75.5,Unspecified,Ocean
828,25.2,-76.0,Unspecified,Ocean
829,25.5,-76.6,Unspecified,Harbour Island
830,25.8,-77.6,Unspecified,Ocean
831,26.0,-78.5,Unspecified,Ocean
832,26.2,-79.5,Unspecified,Ocean
833,26.4,-80.1,Palm Beach County,Florida
834,26.5,-80.5,Palm Beach County,Florida
835,26.8,-81.3,Glades County,Florida
836,27.2,-81.8,DeSoto County,Florida
838,20.2,-93.3,Unspecified,Ocean
839,20.3,-93.3,Unspecified,Ocean
840,20.4,-93.3,Unspecified,Ocean
841,20.6,-93.2,Unspecified,Ocean
842,20.7,-93.2,Unspecified,Ocean
843,20.8,-93.2,Unspecified,Ocean
844,21.0,-93.1,Unspecified,Ocean
845,21.2,-93.0,Unspecified,Ocean
846,21.4,-92.9,Unspecified,Ocean
847,21.6,-92.8,Unspecified,Ocean
848,21.8,-92.6,Unspecified,Ocean
849,22.0,-92.5,Unspecified,Ocean
850,22.3,-92.1,Unspecified,Ocean
851,22.5,-91.7,Unspecified,Ocean
852,23.1,-91.0,Unspecified,Ocean
853,23.9,-90.0,Unspecified,Ocean
854,24.8,-88.7,Unspecified,Ocean
855,25.7,-87.1,Unspecified,Ocean
856,26.7,-85.0,Unspecified,Ocean
857,27.7,-82.8,Pinellas County,Florida
858,29.2,-79.2,Unspecified,Ocean
859,30.3,-75.2,Unspecified,Ocean
860,31.7,-69.9,Unspecified,Ocean
861,32.7,-63.5,Unspecified,Ocean
863,27.9,-84.1,Unspecified,Ocean
864,27.8,-84.5,Leon,Florida
865,27.8,-84.8,Unspecified,Ocean
866,27.7,-85.3,Unspecified,Ocean
867,27.6,-85.9,Unspecified,Ocean
868,27.5,-86.3,Unspecified,Ocean
869,27.5,-86.8,Unspecified,Ocean
870,27.4,-87.5,Unspecified,Ocean
871,27.4,-88.0,Unspecified,Ocean
872,27.4,-88.5,Unspecified,Ocean
873,27.5,-89.0,Unspecified,Ocean
874,27.5,-89.5,Unspecified,Ocean
875,27.6,-89.9,Unspecified,Ocean
876,27.9,-90.1,Unspecified,Ocean
877,28.4,-90.3,Unspecified,Ocean
878,29.0,-90.1,Unspecified,Ocean
879,29.2,-90.0,Jefferson Parish,Louisiana
880,29.7,-89.8,St. Bernard Parish,Louisiana
881,30.5,-88.9,Harrison County,Mississippi
882,31.0,-88.0,Mobile County,Alabama
883,31.3,-86.8,Conecuh County,Alabama
884,31.4,-85.6,Dale County,Alabama
885,31.5,-84.6,Calhoun County,Georgia
886,31.7,-83.6,Turner County,Georgia
887,31.8,-82.6,Jeff Davis County,Georgia
888,31.9,-81.6,Liberty County,Georgia
889,32.0,-80.6,Unspecified,Ocean
890,32.0,-79.6,Unspecified,Ocean
891,32.0,-78.6,Unspecified,Ocean
892,32.0,-77.6,Unspecified,Ocean
893,32.3,-76.6,Unspecified,Ocean
894,32.5,-75.6,Unspecified,Ocean
895,32.7,-74.6,Unspecified,Ocean
896,33.0,-73.5,Unspecified,Ocean
897,33.3,-72.0,Unspecified,Ocean
899,28.2,-77.1,Unspecified,Ocean
900,29.2,-76.5,Unspecified,Ocean
901,30.2,-75.9,Unspecified,Ocean
902,31.5,-75.3,Unspecified,Ocean
903,33.0,-74.5,Unspecified,Ocean
904,34.4,-73.5,Unspecified,Ocean
905,35.8,-72.1,Unspecified,Ocean
906,37.2,-71.0,Unspecified,Ocean
907,38.5,-69.9,Unspecified,Ocean
908,39.8,-68.9,Unspecified,Ocean
909,41.0,-68.0,Unspecified,Ocean
910,42.0,-67.1,Unspecified,Ocean
912,25.1,-83.8,Unspecified,Ocean
913,25.2,-84.1,Unspecified,Ocean
914,25.2,-84.5,Unspecified,Ocean
915,25.2,-84.8,Unspecified,Ocean
916,25.2,-85.2,Unspecified,Ocean
917,25.3,-85.6,Unspecified,Ocean
918,25.4,-86.0,Unspecified,Ocean
919,25.5,-86.6,Unspecified,Ocean
920,25.6,-87.1,Unspecified,Ocean
921,25.7,-87.6,Unspecified,Ocean
922,25.9,-88.1,Unspecified,Ocean
923,26.2,-88.6,Unspecified,Ocean
924,26.7,-89.3,Unspecified,Ocean
925,27.2,-89.6,Unspecified,Ocean
926,27.7,-89.8,Unspecified,Ocean
927,28.3,-89.8,Unspecified,Ocean
928,28.9,-89.7,Unspecified,Ocean
929,29.3,-89.6,Plaquemines Parish,Louisiana
930,29.5,-89.6,Plaquemines Parish,Louisiana
931,30.1,-89.4,Hancock County,Mississippi
932,30.8,-89.1,Stone County,Mississippi
933,31.8,-88.6,Wayne County,Mississippi
934,33.0,-88.0,Greene County,Alabama
936,40.0,-50.5,Unspecified,Ocean
938,22.2,-66.1,Unspecified,Ocean
939,22.7,-66.8,Unspecified,Ocean
940,23.2,-67.5,Unspecified,Ocean
941,23.7,-68.1,Unspecified,Ocean
942,24.2,-68.8,Unspecified,Ocean
943,25.1,-69.4,Unspecified,Ocean
944,26.0,-70.0,Unspecified,Ocean
945,26.9,-70.3,Unspecified,Ocean
946,28.2,-70.6,Unspecified,Ocean
947,29.6,-70.8,Unspecified,Ocean
948,31.0,-71.0,Unspecified,Ocean
949,32.5,-71.0,Unspecified,Ocean
950,34.3,-70.6,Unspecified,Ocean
951,36.0,-70.0,Unspecified,Ocean
952,37.5,-69.3,Unspecified,Ocean
953,39.0,-68.5,Unspecified,Ocean
955,22.4,-91.0,Unspecified,Ocean
956,22.6,-91.1,Unspecified,Ocean
957,23.0,-91.3,Unspecified,Ocean
958,23.4,-91.5,Unspecified,Ocean
959,23.7,-91.6,Unspecified,Ocean
960,24.4,-91.9,Unspecified,Ocean
961,25.1,-92.0,Unspecified,Ocean
962,26.0,-92.1,Unspecified,Ocean
963,26.8,-92.0,Unspecified,Ocean
964,27.6,-91.9,Unspecified,Ocean
965,28.5,-91.6,Unspecified,Ocean
966,29.5,-91.4,St. Mary Parish,Louisiana
967,29.7,-91.4,St. Mary Parish,Louisiana
968,31.2,-90.9,Amite County,Mississippi
969,32.3,-90.5,Hinds County,Mississippi
970,33.5,-90.0,Carroll County,Mississippi
971,34.7,-89.1,Benton County,Mississippi
973,23.5,-70.6,Unspecified,Ocean
974,23.7,-71.1,Unspecified,Ocean
975,24.0,-71.6,Unspecified,Ocean
976,24.2,-72.0,Unspecified,Ocean
977,24.5,-72.3,Unspecified,Ocean
978,24.7,-72.6,Unspecified,Ocean
979,25.2,-73.0,Unspecified,Ocean
980,25.7,-73.1,Unspecified,Ocean
981,26.3,-73.4,Unspecified,Ocean
982,27.1,-73.6,Unspecified,Ocean
983,28.1,-73.8,Unspecified,Ocean
984,29.3,-73.5,Unspecified,Ocean
985,30.8,-72.9,Unspecified,Ocean
986,32.5,-71.9,Unspecified,Ocean
987,34.5,-70.3,Unspecified,Ocean
988,37.0,-68.0,Unspecified,Ocean
989,39.5,-65.5,Unspecified,Ocean
990,41.5,-62.5,Unspecified,Ocean
992,15.1,-58.5,Unspecified,Ocean
993,15.5,-59.3,Unspecified,Ocean
994,15.8,-60.1,Unspecified,Ocean
995,16.2,-60.9,La Désirade,Pointe-à-Pitre
996,16.7,-61.6,Unspecified,Ocean
997,17.4,-62.4,Unspecified,Ocean
998,18.0,-63.1,Unspecified,Sint Maarten
999,18.6,-63.8,Unspecified,Ocean
1000,19.4,-64.6,Unspecified,Ocean
1001,20.2,-65.5,Unspecified,Ocean
1002,21.2,-66.1,Unspecified,Ocean
1003,22.1,-66.6,Unspecified,Ocean
1004,23.1,-67.4,Unspecified,Ocean
1005,24.0,-67.9,Unspecified,Ocean
1006,25.0,-68.4,Unspecified,Ocean
1007,26.0,-68.9,Unspecified,Ocean
1008,26.9,-69.3,Unspecified,Ocean
1009,27.8,-69.6,Unspecified,Ocean
1010,28.7,-70.0,Unspecified,Ocean
1011,29.5,-70.1,Unspecified,Ocean
1012,30.1,-70.1,Unspecified,Ocean
1013,30.7,-70.1,Unspecified,Ocean
1014,31.4,-70.0,Unspecified,Ocean
1015,32.5,-69.6,Unspecified,Ocean
1016,33.9,-69.3,Unspecified,Ocean
1017,35.0,-68.8,Unspecified,Ocean
1018,36.0,-68.0,Unspecified,Ocean
1019,37.0,-67.0,Unspecified,Ocean
1021,20.5,-70.0,Unspecified,Ocean
1022,21.0,-71.5,Unspecified,Ocean
1023,21.5,-73.0,Unspecified,Inagua
1024,22.0,-74.5,Unspecified,Ocean
1025,22.5,-76.0,Unspecified,Ocean
1026,22.9,-77.4,Unspecified,Ocean
1027,23.2,-78.7,Unspecified,Ocean
1028,23.5,-79.9,Unspecified,Ocean
1029,23.7,-80.8,Unspecified,Ocean
1030,23.9,-81.5,Unspecified,Ocean
1031,24.2,-82.0,Unspecified,Ocean
1032,24.6,-82.5,Unspecified,Ocean
1033,25.0,-83.0,Unspecified,Ocean
1034,25.4,-83.5,Unspecified,Ocean
1035,25.8,-84.0,Unspecified,Ocean
1036,26.2,-84.5,Unspecified,Ocean
1037,26.6,-85.0,Unspecified,Ocean
1038,27.0,-85.6,Unspecified,Ocean
1040,34.4,-62.0,Unspecified,Ocean
1041,35.0,-61.8,Unspecified,Ocean
1042,35.5,-61.6,Unspecified,Ocean
1043,36.2,-61.2,Unspecified,Ocean
1044,36.8,-60.6,Unspecified,Ocean
1045,37.4,-59.9,Unspecified,Ocean
1046,38.0,-59.0,Unspecified,Ocean
1047,38.5,-58.0,Unspecified,Ocean
1048,39.0,-57.0,Unspecified,Ocean
1049,39.7,-55.8,Unspecified,Ocean
1050,40.3,-54.3,Unspecified,Ocean
1051,40.8,-52.5,Unspecified,Ocean
1052,41.3,-50.9,Unspecified,Ocean
1053,41.7,-49.3,Unspecified,Ocean
1054,42.0,-47.8,Unspecified,Ocean
1055,42.3,-46.3,Unspecified,Ocean
1056,42.5,-44.7,Unspecified,Ocean
1057,43.0,-43.3,Unspecified,Ocean
1058,43.5,-41.8,Unspecified,Ocean
1059,44.3,-39.9,Unspecified,Ocean
1060,45.4,-38.0,Unspecified,Ocean
1061,46.5,-36.3,Unspecified,Ocean
1062,47.7,-34.8,Unspecified,Ocean
1063,49.0,-32.7,Unspecified,Ocean
1065,28.5,-50.0,Unspecified,Ocean
1067,28.5,-77.5,Unspecified,Ocean
1068,31.7,-78.0,Unspecified,Ocean
1069,34.5,-77.4,Onslow County,North Carolina
1070,35.2,-77.1,Craven County,North Carolina
1071,39.0,-75.1,Cape May County,New Jersey
1072,42.0,-72.6,Hartford County,Connecticut
1073,45.0,-67.5,Washington County,Maine
1075,20.0,-46.0,Unspecified,Ocean
1076,21.0,-47.0,Unspecified,Ocean
1077,22.0,-48.0,Unspecified,Ocean
1078,23.0,-49.0,Unspecified,Ocean
1079,24.0,-50.0,Unspecified,Ocean
1080,25.0,-51.0,Unspecified,Ocean
1081,26.0,-52.0,Unspecified,Ocean
1082,27.2,-52.8,Unspecified,Ocean
1083,28.5,-53.4,Unspecified,Ocean
1084,30.0,-53.8,Unspecified,Ocean
1085,32.0,-54.0,Unspecified,Ocean
1086,34.0,-53.6,Unspecified,Ocean
1087,35.5,-52.4,Unspecified,Ocean
1088,36.8,-51.3,Unspecified,Ocean
1089,38.0,-50.0,Unspecified,Ocean
1090,39.0,-48.5,Unspecified,Ocean
1092,35.3,-75.3,Unspecified,Ocean
1094,25.5,-82.1,Unspecified,Ocean
1095,26.0,-81.8,Collier County,Florida
1096,27.2,-81.1,Glades County,Florida
1097,29.2,-80.1,Unspecified,Ocean
1098,31.2,-78.6,Unspecified,Ocean
1099,33.2,-77.3,Unspecified,Ocean
1100,34.7,-77.6,Onslow County,North Carolina
1101,35.2,-76.3,Carteret County,North Carolina
1102,37.0,-75.0,Unspecified,Ocean
1103,38.7,-73.8,Unspecified,Ocean
1104,40.3,-72.8,Unspecified,Ocean
1105,41.0,-72.3,Suffolk County,New York
1106,41.2,-72.0,Suffolk County,New York
1107,42.0,-71.5,Providence County,Rhode Island
1108,44.0,-70.0,Sagadahoc County,Maine
1110,32.0,-75.6,Unspecified,Ocean
1111,32.5,-75.3,Unspecified,Ocean
1112,33.0,-75.0,Unspecified,Ocean
1113,33.3,-74.6,Unspecified,Ocean
1114,33.5,-74.4,Unspecified,Ocean
1115,33.9,-74.1,Unspecified,Ocean
1116,34.2,-73.8,Unspecified,Ocean
1117,34.7,-73.3,Unspecified,Ocean
1118,35.0,-72.9,Unspecified,Ocean
1119,35.5,-72.5,Unspecified,Ocean
1120,36.0,-72.0,Unspecified,Ocean
1121,36.5,-71.3,Unspecified,Ocean
1123,28.8,-71.5,Unspecified,Ocean
1124,30.1,-71.5,Unspecified,Ocean
1125,31.4,-71.4,Unspecified,Ocean
1126,32.7,-71.3,Unspecified,Ocean
1127,34.0,-70.6,Unspecified,Ocean
1128,34.9,-70.0,Unspecified,Ocean
1129,35.8,-68.8,Unspecified,Ocean
1130,37.0,-67.1,Unspecified,Ocean
1131,38.5,-64.6,Unspecified,Ocean
1132,39.7,-62.5,Unspecified,Ocean
1133,41.0,-60.0,Unspecified,Ocean
1134,42.5,-57.0,Unspecified,Ocean
1135,44.5,-53.0,Unspecified,Ocean
1137,22.2,-56.0,Unspecified,Ocean
1138,22.4,-57.0,Unspecified,Ocean
1139,22.5,-58.0,Unspecified,Ocean
1140,22.7,-59.2,Unspecified,Ocean
1141,23.1,-60.4,Unspecified,Ocean
1142,23.4,-61.5,Unspecified,Ocean
1143,23.7,-62.8,Unspecified,Ocean
1144,24.2,-64.0,Unspecified,Ocean
1145,24.6,-65.3,Unspecified,Ocean
1146,25.0,-66.5,Unspecified,Ocean
1147,25.6,-67.6,Unspecified,Ocean
1148,26.0,-68.3,Unspecified,Ocean
1149,26.6,-69.0,Unspecified,Ocean
1150,27.2,-69.8,Unspecified,Ocean
1151,27.8,-70.5,Unspecified,Ocean
1152,28.5,-71.1,Unspecified,Ocean
1153,29.2,-71.5,Unspecified,Ocean
1154,30.0,-71.9,Unspecified,Ocean
1155,30.7,-72.3,Unspecified,Ocean
1156,31.4,-72.6,Unspecified,Ocean
1157,32.0,-72.8,Unspecified,Ocean
1158,32.5,-72.9,Unspecified,Ocean
1159,33.0,-73.0,Unspecified,Ocean
1160,33.8,-73.1,Unspecified,Ocean
1161,34.8,-73.0,Unspecified,Ocean
1162,36.0,-72.6,Unspecified,Ocean
1163,37.0,-72.1,Unspecified,Ocean
1164,38.0,-71.5,Unspecified,Ocean
1165,39.0,-70.1,Unspecified,Ocean
1166,40.0,-68.5,Unspecified,Ocean
1167,40.8,-66.5,Unspecified,Ocean
1168,41.5,-64.0,Shelburne County,Nova Scotia
1169,42.0,-61.0,Unspecified,Ocean
1170,42.5,-57.0,Unspecified,Ocean
1172,13.0,-61.0,Unspecified,Ocean
1174,33.0,-69.6,Unspecified,Ocean
1175,33.5,-69.6,Unspecified,Ocean
1176,34.2,-69.6,Unspecified,Ocean
1177,34.9,-69.5,Unspecified,Ocean
1178,35.5,-69.4,Unspecified,Ocean
1179,36.3,-69.1,Unspecified,Ocean
1180,37.2,-68.8,Unspecified,Ocean
1181,38.4,-68.5,Unspecified,Ocean
1182,39.8,-68.1,Unspecified,Ocean
1183,41.2,-67.6,Unspecified,Ocean
1184,42.3,-66.6,Shelburne County,Nova Scotia
1185,43.4,-65.0,Shelburne County,Nova Scotia
1186,44.5,-63.0,Halifax Regional Municipality,Nova Scotia
1187,45.5,-60.0,Guysborough County,Nova Scotia
1189,10.5,-79.5,Unspecified,Ocean
1190,10.5,-79.5,Unspecified,Ocean
1191,10.5,-79.5,Unspecified,Ocean
1192,10.5,-79.5,Unspecified,Ocean
1193,10.5,-79.5,Unspecified,Ocean
1194,10.5,-79.5,Unspecified,Ocean
1195,10.5,-79.5,Unspecified,Ocean
1196,10.5,-79.5,Unspecified,Ocean
1197,10.5,-79.5,Unspecified,Ocean
1198,10.5,-79.5,Unspecified,Ocean
1199,10.5,-79.6,Unspecified,Ocean
1200,10.5,-79.7,Unspecified,Ocean
1201,10.5,-79.8,Unspecified,Ocean
1202,10.5,-80.0,Unspecified,Ocean
1204,37.7,-50.8,Unspecified,Ocean
1205,38.5,-50.5,Unspecified,Ocean
1206,39.2,-50.0,Unspecified,Ocean
1207,39.8,-49.3,Unspecified,Ocean
1208,40.3,-48.5,Unspecified,Ocean
1209,40.9,-47.7,Unspecified,Ocean
1210,41.5,-46.8,Unspecified,Ocean
1211,42.0,-45.8,Unspecified,Ocean
1213,39.4,-58.5,Unspecified,Ocean
1214,40.0,-57.3,Unspecified,Ocean
1215,40.8,-56.0,Unspecified,Ocean
1216,41.2,-54.5,Unspecified,Ocean
1217,41.5,-52.8,Unspecified,Ocean
1218,41.8,-51.2,Unspecified,Ocean
1219,42.0,-49.5,Unspecified,Ocean
1220,42.2,-47.5,Unspecified,Ocean
1222,26.5,-66.6,Unspecified,Ocean
1223,26.8,-67.0,Unspecified,Ocean
1224,27.2,-67.5,Unspecified,Ocean
1225,27.7,-68.8,Unspecified,Ocean
1226,28.6,-70.3,Unspecified,Ocean
1227,29.6,-71.6,Unspecified,Ocean
1228,30.5,-72.6,Unspecified,Ocean
1229,31.8,-73.1,Unspecified,Ocean
1230,33.2,-73.1,Unspecified,Ocean
1231,34.5,-73.1,Unspecified,Ocean
1232,35.7,-72.6,Unspecified,Ocean
1233,37.0,-71.8,Unspecified,Ocean
1234,38.3,-70.8,Unspecified,Ocean
1235,39.5,-69.5,Unspecified,Ocean
1236,41.0,-67.8,Unspecified,Ocean
1237,42.8,-65.8,Shelburne County,Nova Scotia
1238,44.5,-63.6,Halifax Regional Municipality,Nova Scotia
1239,46.0,-61.7,Inverness County,Nova Scotia
1241,29.5,-75.5,Unspecified,Ocean
1242,30.9,-75.3,Unspecified,Ocean
1243,32.3,-75.0,Unspecified,Ocean
1244,33.7,-74.6,Unspecified,Ocean
1245,35.3,-73.9,Unspecified,Ocean
1246,36.5,-73.1,Unspecified,Ocean
1247,37.9,-72.0,Unspecified,Ocean
1248,39.5,-70.5,Unspecified,Ocean
1250,18.5,-60.2,Unspecified,Ocean
1251,19.2,-61.2,Unspecified,Ocean
1252,20.2,-62.0,Unspecified,Ocean
1253,21.4,-62.6,Unspecified,Ocean
1254,22.6,-63.2,Unspecified,Ocean
1255,23.9,-63.7,Unspecified,Ocean
1256,25.1,-64.0,Unspecified,Ocean
1257,26.4,-64.1,Unspecified,Ocean
1258,27.8,-64.1,Unspecified,Ocean
1259,29.3,-63.9,Unspecified,Ocean
1260,30.6,-63.8,Unspecified,Ocean
1261,31.6,-63.5,Unspecified,Ocean
1262,32.7,-63.1,Unspecified,Ocean
1263,33.7,-62.6,Unspecified,Ocean
1264,34.5,-62.0,Unspecified,Ocean
1265,35.5,-61.5,Unspecified,Ocean
1266,36.0,-61.1,Unspecified,Ocean
1267,36.8,-60.5,Unspecified,Ocean
1268,37.5,-59.8,Unspecified,Ocean
1269,38.5,-58.6,Unspecified,Ocean
1270,39.4,-57.1,Unspecified,Ocean
1271,40.2,-55.7,Unspecified,Ocean
1272,41.2,-54.1,Unspecified,Ocean
1273,42.5,-52.1,Unspecified,Ocean
1274,43.8,-49.7,Unspecified,Ocean
1275,44.9,-47.3,Unspecified,Ocean
1276,46.0,-45.0,Unspecified,Ocean
1277,46.9,-43.2,Unspecified,Ocean
1278,47.9,-41.0,Unspecified,Ocean
1279,48.9,-38.9,Unspecified,Ocean
1280,50.0,-36.8,Unspecified,Ocean
1281,51.0,-34.3,Unspecified,Ocean
1283,24.7,-79.9,Unspecified,Ocean
1284,25.2,-79.9,Unspecified,Ocean
1285,25.7,-79.8,Unspecified,Ocean
1286,26.3,-79.6,Unspecified,Ocean
1287,27.0,-79.4,Unspecified,Ocean
1288,27.8,-79.3,Unspecified,Ocean
1289,28.8,-79.1,Unspecified,Ocean
1290,30.1,-78.9,Unspecified,Ocean
1291,31.5,-78.6,Unspecified,Ocean
1292,32.9,-78.0,Unspecified,Ocean
1293,34.3,-77.3,Unspecified,Ocean
1294,34.6,-77.1,Carteret County,North Carolina
1295,36.0,-76.5,Unspecified,North Carolina
1296,38.5,-75.6,Sussex County,Delaware
1297,42.0,-73.5,Dutchess County,New York
1299,22.5,-96.5,Unspecified,Ocean
1300,22.6,-96.8,Unspecified,Ocean
1301,22.7,-97.1,Unspecified,Ocean
1302,22.7,-97.6,Unspecified,Ocean
1303,23.0,-98.0,Unspecified,Tamaulipas
1304,23.2,-98.5,Llera,Tamaulipas
1306,31.1,-70.1,Unspecified,Ocean
1307,32.5,-70.6,Unspecified,Ocean
1308,34.5,-71.6,Unspecified,Ocean
1309,37.0,-72.8,Unspecified,Ocean
1311,28.5,-95.7,Unspecified,Ocean
1312,28.9,-95.3,Brazoria County,Texas
1313,29.3,-94.8,Galveston County,Texas
1314,29.6,-94.3,Chambers County,Texas
1315,29.8,-93.7,Cameron Parish,Louisiana
1316,30.0,-93.1,Cameron Parish,Louisiana
1317,30.1,-92.5,Acadia Parish,Louisiana
1318,30.2,-91.9,St. Martin Parish,Louisiana
1319,30.3,-91.3,Iberville Parish,Louisiana
1320,30.4,-90.7,Livingston Parish,Louisiana
1321,30.5,-90.1,St. Tammany Parish,Louisiana
1322,30.6,-89.5,Hancock County,Mississippi
